0:355:[11873,12227]
13479:101:[150913804,150913904]
13480:127:[150915038,150915164]
13481:203:[150915327,150915529]
13482:75:[150916395,150916469]
13483:192:[150917393,150917584]
13484:128:[150919361,150919488]
13485:158:[150921597,150921754]
13486:157:[150921845,150922001]
13487:634:[150922933,150923566]
13488:118:[150923840,150923957]
13489:171:[150931653,150931823]
13490:630:[150933038,150933667]
13491:30:[150934605,150934634]
13492:134:[150935062,150935195]
13493:167:[150935449,150935615]
13494:213:[150936005,150936217]
13495:90:[150936470,150936559]
13496:499:[150936722,150937220]
13475:180:[150898814,150898993]
13476:272:[150900179,150900450]
13477:153:[150902442,150902594]
13478:36:[150912415,150912450]
13479:101:[150913804,150913904]
13480:127:[150915038,150915164]
13481:203:[150915327,150915529]
13482:75:[150916395,150916469]
13483:192:[150917393,150917584]
13484:128:[150919361,150919488]
13485:158:[150921597,150921754]
13486:157:[150921845,150922001]
13487:634:[150922933,150923566]
13488:118:[150923840,150923957]
13489:171:[150931653,150931823]
13490:630:[150933038,150933667]
13491:30:[150934605,150934634]
13492:134:[150935062,150935195]
13493:167:[150935449,150935615]
13494:213:[150936005,150936217]
13495:90:[150936470,150936559]
13497:496:[150936725,150937220]
13498:126:[150898814,150898939]
13476:272:[150900179,150900450]
13477:153:[150902442,150902594]
13478:36:[150912415,150912450]
13479:101:[150913804,150913904]
13480:127:[150915038,150915164]
13481:203:[150915327,150915529]
13482:75:[150916395,150916469]
13499:405:[150917393,150917797]
13500:1117:[150937648,150938764]
13501:155:[150938951,150939105]
13502:108:[150939231,150939338]
13503:130:[150939549,150939678]
13504:94:[150939867,150939960]
13505:52:[150940139,150940190]
13506:59:[150940295,150940353]
13507:120:[150940558,150940677]
13508:119:[150940870,150940988]
13509:175:[150941393,150941567]
13510:386:[150947094,150947479]
13500:1117:[150937648,150938764]
13501:155:[150938951,150939105]
13502:108:[150939231,150939338]
13503:130:[150939549,150939678]
13504:94:[150939867,150939960]
13505:52:[150940139,150940190]
13506:59:[150940295,150940353]
13507:120:[150940558,150940677]
13508:119:[150940870,150940988]
13511:215:[150941393,150941607]
13510:386:[150947094,150947479]
13512:358:[150954498,150954855]
13513:98:[150954962,150955059]
13514:92:[150955565,150955656]
13515:98:[150955813,150955910]
13516:96:[150956450,150956545]
13517:115:[150956756,150956870]
13518:92:[150957061,150957152]
13519:81:[150958811,150958891]
13520:61:[150959077,150959137]
13521:86:[150960347,150960432]
13522:97:[150960566,150960662]
13523:60:[150960758,150960817]
13524:124:[150967052,150967175]
13525:380:[150967735,150968114]
13526:544:[150969300,150969843]
13527:157:[150970099,150970255]
13528:193:[150970557,150970749]
13529:144:[150971844,150971987]
13530:104:[150972337,150972440]
13531:160:[150972932,150973091]
13532:66:[150973725,150973790]
13533:59:[150974200,150974258]
13534:805:[150974640,150975444]
13535:487:[150978787,150979273]
13536:132:[150980723,150980854]
13526:544:[150969300,150969843]
13527:157:[150970099,150970255]
13528:193:[150970557,150970749]
13529:144:[150971844,150971987]
13530:104:[150972337,150972440]
13531:160:[150972932,150973091]
13532:66:[150973725,150973790]
13533:59:[150974200,150974258]
13537:543:[150974640,150975182]
13538:148:[150978576,150978723]
13536:132:[150980723,150980854]
13526:544:[150969300,150969843]
13527:157:[150970099,150970255]
13528:193:[150970557,150970749]
13529:144:[150971844,150971987]
13530:104:[150972337,150972440]
13531:160:[150972932,150973091]
13532:66:[150973725,150973790]
13533:59:[150974200,150974258]
13539:148:[150974640,150974787]
13535:487:[150978787,150979273]
13526:544:[150969300,150969843]
13527:157:[150970099,150970255]
13528:193:[150970557,150970749]
13529:144:[150971844,150971987]
13530:104:[150972337,150972440]
13531:160:[150972932,150973091]
13532:66:[150973725,150973790]
13533:59:[150974200,150974258]
13540:237:[150974640,150974876]
13535:487:[150978787,150979273]
13526:544:[150969300,150969843]
13527:157:[150970099,150970255]
13528:193:[150970557,150970749]
13529:144:[150971844,150971987]
13530:104:[150972337,150972440]
13531:160:[150972932,150973091]
13532:66:[150973725,150973790]
13533:59:[150974200,150974258]
13541:160:[150974640,150974799]
13542:599:[150978787,150979385]
13543:176:[150980972,150981147]
13544:94:[150990287,150990380]
13545:204:[150990942,150991145]
13546:186:[150997086,150997271]
13547:160:[150997990,150998149]
13548:96:[150999708,150999803]
13549:160:[151001261,151001420]
13550:1909:[151006281,151008189]
13551:215:[151009028,151009242]
13552:349:[151009790,151010138]
13553:66:[151010979,151011044]
13554:232:[151011271,151011502]
13555:184:[151015431,151015614]
13556:104:[151015807,151015910]
13557:133:[151016071,151016203]
13558:88:[151018272,151018359]
13559:100:[151018542,151018641]
13560:951:[151019126,151020076]
13551:215:[151009028,151009242]
13561:97:[151010042,151010138]
13553:66:[151010979,151011044]
13554:232:[151011271,151011502]
13555:184:[151015431,151015614]
13556:104:[151015807,151015910]
13557:133:[151016071,151016203]
13558:88:[151018272,151018359]
13559:100:[151018542,151018641]
13560:951:[151019126,151020076]
13562:1071:[151020258,151021328]
13563:959:[151022913,151023871]
13564:2358:[151023446,151025803]
13565:92:[151026706,151026797]
13566:112:[151027491,151027602]
13567:318:[151028152,151028469]
13568:172:[151031954,151032125]
13564:2358:[151023446,151025803]
13565:92:[151026706,151026797]
13566:112:[151027491,151027602]
13567:318:[151028152,151028469]
13569:137:[151029126,151029262]
13568:172:[151031954,151032125]
13570:880:[151032150,151033029]
13571:1280:[151039694,151040973]
13572:332:[151043079,151043410]
13573:109:[151060665,151060773]
13574:169:[151062881,151063049]
13575:196:[151065667,151065862]
13576:152:[151070327,151070478]
13577:115:[151076037,151076151]
13578:187:[151079512,151079698]
13579:126:[151089867,151089992]
13580:576:[151090432,151091007]
13581:1832:[151104162,151105993]
13582:97:[151106435,151106531]
13583:46:[151106876,151106921]
13584:57:[151107095,151107151]
13585:79:[151107273,151107351]
13586:148:[151107638,151107785]
13587:175:[151108066,151108240]
13588:154:[151108486,151108639]
13589:133:[151108923,151109055]
13590:219:[151109332,151109550]
13591:90:[151110186,151110275]
13592:92:[151110791,151110882]
13593:103:[151111105,151111207]
13594:58:[151111900,151111957]
13595:65:[151112113,151112177]
13596:116:[151112451,151112566]
13597:173:[151114979,151115151]
13598:51:[151116860,151116910]
13599:233:[151118908,151119140]
13581:1832:[151104162,151105993]
13582:97:[151106435,151106531]
13583:46:[151106876,151106921]
13584:57:[151107095,151107151]
13585:79:[151107273,151107351]
13586:148:[151107638,151107785]
13587:175:[151108066,151108240]
13588:154:[151108486,151108639]
13589:133:[151108923,151109055]
13590:219:[151109332,151109550]
13591:90:[151110186,151110275]
13600:121:[151110461,151110581]
13592:92:[151110791,151110882]
13593:103:[151111105,151111207]
13594:58:[151111900,151111957]
13595:65:[151112113,151112177]
13596:116:[151112451,151112566]
13597:173:[151114979,151115151]
13598:51:[151116860,151116910]
13599:233:[151118908,151119140]
13581:1832:[151104162,151105993]
13583:46:[151106876,151106921]
13584:57:[151107095,151107151]
13585:79:[151107273,151107351]
13586:148:[151107638,151107785]
13587:175:[151108066,151108240]
13588:154:[151108486,151108639]
13589:133:[151108923,151109055]
13590:219:[151109332,151109550]
13591:90:[151110186,151110275]
13600:121:[151110461,151110581]
13592:92:[151110791,151110882]
13593:103:[151111105,151111207]
13594:58:[151111900,151111957]
13595:65:[151112113,151112177]
13596:116:[151112451,151112566]
13597:173:[151114979,151115151]
13598:51:[151116860,151116910]
13599:233:[151118908,151119140]
13601:95:[151129104,151129198]
13602:72:[151138946,151139017]
13603:90:[151139409,151139498]
13604:99:[151139596,151139694]
13605:90:[151139801,151139890]
13606:196:[151140619,151140814]
13607:1313:[151141461,151142773]
13601:95:[151129104,151129198]
13608:1085:[151131141,151132225]
13609:1274:[151132223,151133496]
13610:366:[151134211,151134576]
13611:203:[151138222,151138424]
13609:1274:[151132223,151133496]
13610:366:[151134211,151134576]
13612:817:[151137554,151138370]
13613:232:[151138497,151138728]
13602:72:[151138946,151139017]
13603:90:[151139409,151139498]
13604:99:[151139596,151139694]
13605:90:[151139801,151139890]
13606:196:[151140619,151140814]
13607:1313:[151141461,151142773]
13614:183:[151138497,151138679]
13602:72:[151138946,151139017]
13603:90:[151139409,151139498]
13604:99:[151139596,151139694]
13605:90:[151139801,151139890]
13606:196:[151140619,151140814]
13607:1313:[151141461,151142773]
13614:183:[151138497,151138679]
13602:72:[151138946,151139017]
13603:90:[151139409,151139498]
13604:99:[151139596,151139694]
13605:90:[151139801,151139890]
13615:146:[151140669,151140814]
13607:1313:[151141461,151142773]
13616:118:[151142462,151142579]
13617:146:[151142994,151143139]
13618:145:[151143395,151143539]
13619:109:[151143908,151144016]
13620:132:[151144108,151144239]
13621:91:[151144743,151144833]
13622:118:[151145974,151146091]
13623:158:[151146866,151147023]
13624:166:[151147228,151147393]
13625:149:[151148399,151148547]
13626:575:[151148933,151149507]
13627:146:[151150476,151150621]
13628:178:[151156792,151156969]
13629:116:[151157981,151158096]
13630:154:[151158273,151158426]
13631:161:[151162480,151162640]
13632:538:[151171020,151171557]
13633:36:[151196720,151196755]
13634:37:[151196846,151196882]
13635:82:[151199795,151199876]
13636:132:[151204146,151204277]
13637:119:[151204723,151204841]
13638:154:[151205026,151205179]
13639:301:[151206672,151206972]
13640:207:[151209033,151209239]
13641:85:[151210657,151210741]
13642:50:[151211605,151211654]
13643:86:[151212430,151212515]
13644:148:[151214598,151214745]
13645:131:[151214913,151215043]
13646:47:[151219395,151219441]
13647:1670:[151220338,151222007]
13632:538:[151171020,151171557]
13648:33:[151196723,151196755]
13635:82:[151199795,151199876]
13636:132:[151204146,151204277]
13637:119:[151204723,151204841]
13638:154:[151205026,151205179]
13639:301:[151206672,151206972]
13640:207:[151209033,151209239]
13641:85:[151210657,151210741]
13642:50:[151211605,151211654]
13643:86:[151212430,151212515]
13645:131:[151214913,151215043]
13646:47:[151219395,151219441]
13647:1670:[151220338,151222007]
13632:538:[151171020,151171557]
13633:36:[151196720,151196755]
13635:82:[151199795,151199876]
13636:132:[151204146,151204277]
13637:119:[151204723,151204841]
13638:154:[151205026,151205179]
13639:301:[151206672,151206972]
13640:207:[151209033,151209239]
13642:50:[151211605,151211654]
13643:86:[151212430,151212515]
13644:148:[151214598,151214745]
13645:131:[151214913,151215043]
13646:47:[151219395,151219441]
13647:1670:[151220338,151222007]
13632:538:[151171020,151171557]
13648:33:[151196723,151196755]
13635:82:[151199795,151199876]
13636:132:[151204146,151204277]
13637:119:[151204723,151204841]
13638:154:[151205026,151205179]
13639:301:[151206672,151206972]
13640:207:[151209033,151209239]
13641:85:[151210657,151210741]
13642:50:[151211605,151211654]
13643:86:[151212430,151212515]
13644:148:[151214598,151214745]
13645:131:[151214913,151215043]
13646:47:[151219395,151219441]
13647:1670:[151220338,151222007]
13649:89:[151227196,151227284]
13650:142:[151234636,151234777]
13651:116:[151236389,151236504]
13652:88:[151237307,151237394]
13653:70:[151237641,151237710]
13654:217:[151237869,151238085]
13655:110:[151238479,151238588]
13656:133:[151238783,151238915]
13657:69:[151238995,151239063]
13658:307:[151239648,151239954]
13659:82:[151254790,151254871]
13660:2133:[151258750,151260882]
13661:180:[151261003,151261182]
13662:178:[151261570,151261747]
13663:164:[151261853,151262016]
13664:331:[151262153,151262483]
13665:114:[151262597,151262710]
13666:143:[151262907,151263049]
13667:1192:[151263190,151264381]
13668:1238:[151264272,151265509]
13669:122:[151266493,151266614]
13670:134:[151266884,151267017]
13671:267:[151271283,151271549]
13672:125:[151274319,151274443]
13673:106:[151274669,151274774]
13674:111:[151276016,151276126]
13675:229:[151278611,151278839]
13676:229:[151280049,151280277]
13677:46:[151282686,151282731]
13678:938:[151288048,151288985]
13679:203:[151298647,151298849]
13680:388:[151299746,151300133]
13668:1238:[151264272,151265509]
13669:122:[151266493,151266614]
13670:134:[151266884,151267017]
13671:267:[151271283,151271549]
13672:125:[151274319,151274443]
13673:106:[151274669,151274774]
13674:111:[151276016,151276126]
13675:229:[151278611,151278839]
13676:229:[151280049,151280277]
13678:938:[151288048,151288985]
13681:446:[151299746,151300191]
13668:1238:[151264272,151265509]
13669:122:[151266493,151266614]
13670:134:[151266884,151267017]
13671:267:[151271283,151271549]
13672:125:[151274319,151274443]
13673:106:[151274669,151274774]
13674:111:[151276016,151276126]
13675:229:[151278611,151278839]
13676:229:[151280049,151280277]
13678:938:[151288048,151288985]
13682:174:[151297220,151297393]
13679:203:[151298647,151298849]
13680:388:[151299746,151300133]
13668:1238:[151264272,151265509]
13669:122:[151266493,151266614]
13670:134:[151266884,151267017]
13671:267:[151271283,151271549]
13672:125:[151274319,151274443]
13673:106:[151274669,151274774]
13674:111:[151276016,151276126]
13675:229:[151278611,151278839]
13676:229:[151280049,151280277]
13680:388:[151299746,151300133]
13683:2540:[151313115,151315654]
13684:102:[151315817,151315918]
13685:203:[151316156,151316358]
13686:83:[151316672,151316754]
13687:121:[151316892,151317012]
13688:121:[151317203,151317323]
13689:84:[151317581,151317664]
13690:35:[151318403,151318437]
13691:130:[151318680,151318809]
13692:126:[151318957,151319082]
13693:84:[151319686,151319769]
13683:2540:[151313115,151315654]
13684:102:[151315817,151315918]
13685:203:[151316156,151316358]
13686:83:[151316672,151316754]
13687:121:[151316892,151317012]
13688:121:[151317203,151317323]
13689:84:[151317581,151317664]
13690:35:[151318403,151318437]
13691:130:[151318680,151318809]
13694:119:[151318964,151319082]
13693:84:[151319686,151319769]
13695:403:[151336779,151337181]
13696:120:[151337401,151337520]
13697:94:[151337664,151337757]
13698:123:[151338038,151338160]
13699:80:[151338243,151338322]
13700:180:[151338750,151338929]
13701:184:[151339197,151339380]
13702:122:[151340674,151340795]
13703:187:[151341479,151341665]
13704:114:[151341917,151342030]
13705:58:[151342188,151342245]
13706:52:[151345113,151345164]
13707:164:[151372040,151372203]
13708:208:[151372456,151372663]
13709:148:[151372917,151373064]
13710:83:[151373239,151373321]
13711:118:[151373714,151373831]
13712:90:[151374017,151374106]
13713:121:[151374292,151374412]
13714:3742:[151375199,151378940]
13715:26:[151379082,151379107]
13716:114:[151379386,151379499]
13717:58:[151379710,151379767]
13718:142:[151380575,151380716]
13719:174:[151380884,151381057]
13720:136:[151381169,151381304]
13721:148:[151384100,151384247]
13722:102:[151384771,151384872]
13723:156:[151395872,151396027]
13724:339:[151396424,151396762]
13725:108:[151397430,151397537]
13726:220:[151400298,151400517]
13727:292:[151400598,151400889]
13728:110:[151402078,151402187]
13729:177:[151403141,151403317]
13730:126:[151414556,151414681]
13714:3742:[151375199,151378940]
13715:26:[151379082,151379107]
13716:114:[151379386,151379499]
13717:58:[151379710,151379767]
13718:142:[151380575,151380716]
